X,Y,LATITUD,LONGITUD,XGK,YGK,NOMLOC_10,NOMMUNI_10,CODMUNI_10,PROV,DEPTO,NOM_DEPTO,CODLOC
4357397.540185879915953,6566400.468623849563301,31 01 26,64 30 14,6567381.0000000000,4356402.0000000000,VILLA GIARDINO,VILLA GIARDINO,0749,14,091,PUNILLA,270
4359089.295679040253162,6556387.233867599628866,31 07 02,64 29 03,6557040.0000000000,4358414.0000000000,VALLE HERMOSO,VALLE HERMOSO,0735,14,091,PUNILLA,240
4357508.555272489786148,6562284.693520239554346,31 03 06,64 29 54,6564290.0000000000,4356980.0000000000,HUERTA GRANDE,HUERTA GRANDE,0686,14,091,PUNILLA,100
4358644.685390399768949,6559635.402726,31 05 31,64 29 11,6559845.0000000000,4358167.0000000000,LA FALDA,LA FALDA,0700,14,091,PUNILLA,120
4432246.12035418022424,6232265.919133709743619,34 03 04,63 43 56,6232392.0000000000,4432400.0000000000,RIO BAMBA,RIO BAMBA,2455,14,084,PTE ROQUE SAENZ PE�A,060
4485797.505720869638026,6219121.155977900139987,34 10 18,63 09 13,6219238.0000000000,4485849.0000000000,ROSALES,ROSALES,0644,14,084,PTE ROQUE SAENZ PE�A,070
4502163.356673260219395,6215670.088939080014825,34 12 15,62 58 37,6215667.0000000000,4502130.0000000000,LEGUIZAMON,LEGUIZAMON,2448,14,084,PTE ROQUE SAENZ PE�A,040
4502395.956013809889555,6243553.684789130464196,33 57 07,62 58 28,6243644.0000000000,4502358.0000000000,LA CESIRA,LA CESIRA,0623,14,084,PTE ROQUE SAENZ PE�A,020
4414782,6236713,34 00 35,63 55 21,6236830.0000000000,4414780.0000000000,GENERAL LEVALLE,GENERAL LEVALLE,0616,14,084,PTE ROQUE SAENZ PE�A,010
4464325.031221089884639,6224326.609941580332816,34 07 25,63 23 19,6224524.0000000000,4464147.0000000000,LABOULAYE,LABOULAYE,0630,14,084,PTE ROQUE SAENZ PE�A,030
4434919.07620806992054,6181320.754425539635122,34 30 38,63 42 48,6181430.0000000000,4434500.0000000000,SAN JOAQUIN,SAN JOAQUIN,2462,14,084,PTE ROQUE SAENZ PE�A,080
4475180.590379199944437,6205305.302166069857776,34 17 53,63 16 07,6205223.0000000000,4475278.0000000000,VILLA ROSSI,VILLA ROSSI,0658,14,084,PTE ROQUE SAENZ PE�A,100
4458989.609079799614847,6199501.64152501989156,34 20 54,63 26 50,6199576.0000000000,4458857.0000000000,MELO,MELO,0637,14,084,PTE ROQUE SAENZ PE�A,050
4450613.5,6185921.0,34 28 12,63 32 15,6186039.0000000000,4450613.0000000000,SERRANO,SERRANO,0651,14,084,PTE ROQUE SAENZ PE�A,090
4300992.886367410421371,6534038.101458679884672,31 18 55,65 05 28,6534161.0000000000,4300938.0000000000,SALSACATE,SALSACATE,0609,14,077,POCHO,040
4312043.04781434033066,6529739.609976870007813,31 21 14,64 58 39,6530069.0000000000,4311825.0000000000,TALA CA�ADA,TALA CA�ADA,2434,14,077,POCHO,060
4304987.679354789666831,6526854.143928560428321,31 22 31,65 02 19,6527572.0000000000,4306053.0000000000,LOS TALARES,LOS TALARES,2420,14,077,POCHO,030
4266873.758425929583609,6522215.818312499672174,31 25 02,65 26 43,6522139.0000000000,4267450.0000000000,CHANCANI,CHANCANI,2406,14,077,POCHO,010
4282118.840335190296173,6526649.385768380016088,31 22 44,65 17 01,6526713.0000000000,4282511.0000000000,LAS PALMAS,LAS PALMAS,2413,14,077,POCHO,020
4317923.5,6531500.0,31 20 27,64 54 47,6531607.0000000000,4317920.0000000000,SAN GERONIMO,SAN GERONIMO,2427,14,077,POCHO,050
4302040.890878910198808,6530874.966321730054915,31 20 43,65 04 48,6530826.0000000000,4302039.0000000000,TANINGA,SALSACATE,0609,14,077,POCHO,070
4283154.972189850173891,6514470.039013200439513,31 29 01,65 16 45,6514845.0000000000,4283403.0000000000,VILLA DE POCHO,VILLA DE POCHO,2441,14,077,POCHO,080
4282054.768911009654403,6564247.474694290198386,31 02 11,65 16 08,6564738.0000000000,4283365.0000000000,CIENAGA DEL CORO,CIENAGA DEL CORO,2357,14,070,MINAS,010
4275790.712498839944601,6560166.131076299585402,31 05 51,65 19 41,6557846.0000000000,4277846.0000000000,GUASAPAMPA,GUASAPAMPA,2378,14,070,MINAS,040
4293546,6541174,31 14 59,65 10 02,6541281.0000000000,4293541.0000000000,TALAINI,TALAINI,2392,14,070,MINAS,070
4279259.96145540010184,6573095.151164709590375,30 56 60,65 18 36,6574252.0000000000,4279248.0000000000,TOSNO,TOSNO,2399,14,070,MINAS,080
4274525.530181010253727,6567541.761646710336208,31 02 06,65 20 43,6564744.0000000000,4276065.0000000000,LA PLAYA,LA PLAYA,2385,14,070,MINAS,050
4288546.687151690013707,6554630.14593867957592,31 07 27,65 13 37,6555086.0000000000,4287572.0000000000,ESTANCIA DE GUADALUPE,ESTANCIA DE GUADALUPE,2371,14,070,MINAS,030
4245762.471157439984381,6590223.420302639715374,30 48 06,65 38 39,6589974.0000000000,4246918.0000000000,EL CHACHO,EL CHACHO,2364,14,070,MINAS,020
4299630.0,6549513.5,31 10 32,65 06 06,6549621.0000000000,4299626.0000000000,SAN CARLOS MINAS,SAN CARLOS MINAS,0602,14,070,MINAS,060
4566100.701814309693873,6367426.461088440380991,32 44 56,62 19 50,6376881.0000000000,4562728.0000000000,VILLA ELISA,VILLA ELISA,2350,14,063,MARCOS JUAREZ,230
4561455.5,6356325.5,32 55 59,62 20 34,6356439.0000000000,4561457.0000000000,SALADILLO,SALADILLO,2343,14,063,MARCOS JUAREZ,220
4598063.587123320437968,6361157.805559289641678,32 53 18,61 56 05,6361095.0000000000,4599676.0000000000,COLONIA VEINTICINCO,LOS SURGENTES,0574,14,063,MARCOS JUAREZ,080
4576457.456692459993064,6314230.409572510048747,33 18 43,62 10 51,6314324.0000000000,4576288.0000000000,COLONIA ITALIANA,COLONIA ITALIANA,0511,14,063,MARCOS JUAREZ,070
4536552.48988797981292,6320549.762349369935691,33 15 31,62 36 29,6320475.0000000000,4536512.0000000000,COLONIA BARGE,COLONIA BARGE,2336,14,063,MARCOS JUAREZ,060
4568053.5,6321449.0,33 14 50,62 16 11,6321563.0000000000,4568055.0000000000,CAPITAN GENERAL BERNARDO O`HIGGINS,CAPITAN GENERAL B. O'HIGGINS,0497,14,063,MARCOS JUAREZ,040
4584473.271028059534729,6414535.819977779872715,32 24 23,62 06 11,6414692.0000000000,4584388.0000000000,SAIRA,SAIRA,0595,14,063,MARCOS JUAREZ,210
4561466.219454330392182,6295969.450215050019324,33 28 42,62 20 22,6295971.0000000000,4561406.0000000000,CAVANAGH,CAVANAGH,0504,14,063,MARCOS JUAREZ,050
4564754.444855529814959,6335560.317386940121651,33 07 19,62 18 13,6335469.0000000000,4564980.0000000000,GENERAL BALDISSERA,GENERAL BALDISSERA,0532,14,063,MARCOS JUAREZ,110
4601504,6378473,32 43 50,61 55 02,6378586.0000000000,4601506.0000000000,GENERAL ROCA,GENERAL ROCA,0539,14,063,MARCOS JUAREZ,120
4591254,6350413,32 59 04,62 01 25,6350527.0000000000,4591256.0000000000,LOS SURGENTES,LOS SURGENTES,0574,14,063,MARCOS JUAREZ,170
4552254.958409779705107,6297873.891331059858203,33 27 42,62 26 21,6297866.0000000000,4552140.0000000000,GUATIMOZIN,GUATIMOZIN,0546,14,063,MARCOS JUAREZ,130
4534905.32322183996439,6281678.872593469917774,33 36 27,62 37 34,6281765.0000000000,4534697.0000000000,ALEJO LEDESMA,ALEJO LEDESMA,0476,14,063,MARCOS JUAREZ,010
4571946.664373639971018,6355156.931702270172536,32 56 38,62 13 50,6355183.0000000000,4571954.0000000000,INRIVILLE,INRIVILLE,0553,14,063,MARCOS JUAREZ,140
4555572.942644800059497,6322435.695744610391557,33 14 24,62 24 16,6322430.0000000000,4555507.0000000000,ISLA VERDE,ISLA VERDE,0560,14,063,MARCOS JUAREZ,150
4550730,6358120,32 55 03,62 27 28,6358233.0000000000,4550731.0000000000,MONTE BUEY,MONTE BUEY,0588,14,063,MARCOS JUAREZ,190
4584396.462293650023639,6334708.917194,33 07 25,62 05 48,6335131.0000000000,4584310.0000000000,CAMILO ALDAO,CAMILO ALDAO,0490,14,063,MARCOS JUAREZ,030
4555403.5,6277830.0,33 38 28,62 24 10,6277946.0000000000,4555405.0000000000,ARIAS,ARIAS,0483,14,063,MARCOS JUAREZ,020
4611110.5,6347700.5,33 00 25,61 48 39,6347814.0000000000,4611113.0000000000,CRUZ ALTA,CRUZ ALTA,0525,14,063,MARCOS JUAREZ,100
4565675.5,6386773.5,32 39 30,62 17 60,6386886.0000000000,4565677.0000000000,LEONES,LEONES,0567,14,063,MARCOS JUAREZ,160
4575879.0,6317573.5,33 16 54,62 11 08,6317688.0000000000,4575881.0000000000,CORRAL DE BUSTOS,CORRAL DE BUSTOS,0518,14,063,MARCOS JUAREZ,090
4584224.917600790038705,6383137.680731830187142,32 41 29,62 06 21,6383098.0000000000,4583857.0000000000,MARCOS JUAREZ,MARCOS JUAREZ,0581,14,063,MARCOS JUAREZ,180
4472521.514984619803727,6302456.571462949737906,33 25 13,63 17 49,6302578.0000000000,4472379.0000000000,LA CARLOTA,LA CARLOTA,0434,14,056,JUAREZ CELMAN,100
4454619.240821840241551,6265076.765214770101011,33 45 36,63 29 24,6264811.0000000000,4454617.0000000000,PACHECO DE MELO,PACHECO DE MELO,2322,14,056,JUAREZ CELMAN,130
4415131.0,6343914.5,33 02 37,63 54 31,6344028.0000000000,4415129.0000000000,OLAETA,OLAETA,0448,14,056,JUAREZ CELMAN,120
4456123.5,6304633.5,33 24 00,63 28 18,6304749.0000000000,4456122.0000000000,LOS CISNES,LOS CISNES,0441,14,056,JUAREZ CELMAN,110
4450071.451030470430851,6275302.047867599874735,33 39 52,63 32 21,6275389.0000000000,4449988.0000000000,EL RASTREADOR,EL RASTREADOR,2315,14,056,JUAREZ CELMAN,060
4479065.122208300046623,6278828.207601119764149,33 37 60,63 13 33,6278956.0000000000,4479041.0000000000,ASSUNTA,ASSUNTA,2308,14,056,JUAREZ CELMAN,020
4437251.969755199737847,6345958.83370378986001,33 01 39,63 40 19,6345977.0000000000,4437225.0000000000,BENGOLEA,BENGOLEA,0392,14,056,JUAREZ CELMAN,030
4402248.90021551027894,6346062.549251579679549,33 01 27,64 02 45,6346052.0000000000,4402289.0000000000,CHARRAS,CHARRAS,0406,14,056,JUAREZ CELMAN,050
4440947.731585839763284,6275136.300023339688778,33 39 56,63 38 14,6275222.0000000000,4440896.0000000000,HUANCHILLAS,HUANCHILLA,0427,14,056,JUAREZ CELMAN,090
4419643.935240630060434,6326658.914604119956493,33 12 05,63 51 44,6326544.0000000000,4419605.0000000000,VILLA REDUCCION,VILLA REDUCCION,0455,14,056,JUAREZ CELMAN,170
4404109.728441759943962,6358246.863296519964933,32 54 55,64 01 32,6358143.0000000000,4404056.0000000000,CARNERILLO,CARNERILLO,0399,14,056,JUAREZ CELMAN,040
4473588.877225269563496,6329560.607431880198419,33 10 36,63 16 55,6329580.0000000000,4473696.0000000000,SANTA EUFEMIA,SANTA EUFEMIA,0462,14,056,JUAREZ CELMAN,150
4433203.367488009855151,6309773.078818060457706,33 21 23,63 43 14,6309452.0000000000,4432933.0000000000,ALEJANDRO ROCA,ALEJANDRO ROCA,0385,14,056,JUAREZ CELMAN,010
4452565.215076420456171,6345480.302275910042226,33 02 00,63 30 30,6345395.0000000000,4452519.0000000000,UCACHA,UCACHA,0469,14,056,JUAREZ CELMAN,160
4426407.429324599914253,6376009.788668439723551,32 45 18,63 47 06,6376124.0000000000,4426432.0000000000,GENERAL DEHEZA,GENERAL DEHEZA,0420,14,056,JUAREZ CELMAN,080
4418178.0,6369628.5,32 48 43,63 52 25,6369742.0000000000,4418176.0000000000,GENERAL CABRERA,GENERAL CABRERA,0413,14,056,JUAREZ CELMAN,070
4356123.598803949542344,6609572.014932479709387,30 36 41,64 33 20,6613049.0000000000,4350829.0000000000,COPACABANA,COPACABANA,2280,14,049,ISCHILIN,040
4358368.557913820259273,6657945.259371589869261,30 12 59,64 27 24,6656960.0000000000,4359759.0000000000,VILLA QUILINO,QUILINO,0378,14,049,ISCHILIN,130
4388825.074913890101016,6605992.037709989584982,30 39 25,64 10 55,6608428.0000000000,4386712.0000000000,VILLA GUTIERREZ,VILLA GUTIERREZ,2301,14,049,ISCHILIN,120
4361025.87959401961416,6630524.091359499841928,30 27 15,64 26 51,6630616.0000000000,4360962.0000000000,SAN PEDRO DE TOYOS,DEAN FUNES,0371,14,049,ISCHILIN,110
4379777.414477759972215,6623663.818393049761653,30 30 56,64 15 59,6624029.0000000000,4378437.0000000000,LOS POZOS,LOS POZOS,2287,14,049,ISCHILIN,080
4322227.550940820015967,6613634.068671659566462,30 36 07,64 50 36,6613662.0000000000,4323209.0000000000,OLIVARES DE SAN NICOLAS,OLIVARES DE SAN NICOLAS,2294,14,049,ISCHILIN,090
4316771.470255189575255,6613769.797263160347939,30 36 06,64 54 27,6613608.0000000000,4317065.0000000000,ESQUINA DEL ALAMBRE,,,14,049,ISCHILIN,060
4339726.475365130230784,6628737.261809949763119,30 28 07,64 40 16,6628704.0000000000,4339501.0000000000,CHU�A,CHU�A,2273,14,049,ISCHILIN,030
4383374.5,6595037.296543899923563,30 46 33,64 13 06,6595201.0000000000,4383372.0000000000,CA�ADA DE RIO PINTO,CA�ADA DE RIO PINTO,2266,14,049,ISCHILIN,020
4384262.473376429639757,6615262.266118260100484,30 35 41,64 12 28,6615306.0000000000,4384157.0000000000,AVELLANEDA,AVELLANEDA,2259,14,049,ISCHILIN,010
4355801.751218570396304,6657036.967106619849801,30 12 57,64 30 11,6656957.0000000000,4355290.0000000000,QUILINO,QUILINO,0378,14,049,ISCHILIN,100
4370135.5,6634087.0,30 25 23,64 21 06,6634191.0000000000,4370133.0000000000,DEAN FUNES,DEAN FUNES,0371,14,049,ISCHILIN,050
4482647.745890789665282,6411897.843432960100472,32 26 03,63 11 04,6411948.0000000000,4482652.0000000000,VILLA ALBERTINA,VILLA MARIA,0357,14,042,GENERAL SAN MARTIN,160
4473481.609391399659216,6413855.280067199841142,32 26 04,63 17 15,6411914.0000000000,4472956.0000000000,VILLA OESTE,VILLA NUEVA,0364,14,042,GENERAL SAN MARTIN,190
4506497.209753889590502,6432276.697950939647853,32 15 02,62 55 54,6432318.0000000000,4506441.0000000000,SILVIO PELLICO,SILVIO PELLICO,0336,14,042,GENERAL SAN MARTIN,130
4476610.105035020038486,6401413.137131920084357,32 31 39,63 14 53,6401585.0000000000,4476705.0000000000,SANABRIA,AUSONIA,0280,14,042,GENERAL SAN MARTIN,120
4455124.5079974103719,6400088.9149489402771,32 32 25,63 28 35,6400110.0000000000,4455263.0000000000,LUCA,LUCA,0322,14,042,GENERAL SAN MARTIN,100
4478050.503666300326586,6426393.797492049634457,32 18 11,63 13 58,6426494.0000000000,4478069.0000000000,LAS MOJARRAS,,,14,042,GENERAL SAN MARTIN,090
4461583.394361400045455,6391675.669746750034392,32 36 56,63 24 33,6391775.0000000000,4461590.0000000000,LA PALESTINA,LA PALESTINA,0308,14,042,GENERAL SAN MARTIN,070
4484662.068213899619877,6437674.971589259803295,32 12 07,63 09 46,6437706.0000000000,4484651.0000000000,ARROYO ALGODON,ARROYO ALGODON,0226,14,042,GENERAL SAN MARTIN,010
4474250.847154700197279,6340573.676263730041683,33 04 38,63 16 32,6340616.0000000000,4474282.0000000000,CHAZON,CHAZON,0287,14,042,GENERAL SAN MARTIN,040
4477176.914966340176761,6386642.28267684020102,32 39 41,63 14 41,6386745.0000000000,4477036.0000000000,AUSONIA,AUSONIA,0280,14,042,GENERAL SAN MARTIN,030
4467997.172713880427182,6377158.854419530369341,32 44 49,63 20 28,6377224.0000000000,4468030.0000000000,PASCO,PASCO,0329,14,042,GENERAL SAN MARTIN,110
4476970.35439048986882,6371085.598204920068383,32 48 05,63 14 38,6371215.0000000000,4477146.0000000000,LA LAGUNA,LA LAGUNA,0301,14,042,GENERAL SAN MARTIN,060
4459005.540919939987361,6383157.495649970136583,32 41 31,63 26 07,6383299.0000000000,4459178.0000000000,TICINO,TICINO,0343,14,042,GENERAL SAN MARTIN,140
4497047.628999129869044,6449022.152030990459025,32 05 59,63 01 57,6449058.0000000000,4496930.0000000000,LA PLAYOSA,LA PLAYOSA,0315,14,042,GENERAL SAN MARTIN,080
4466652.5,6428191.5,32 17 11,63 21 14,6428303.0000000000,4466652.0000000000,TIO PUJIO,TIO PUJIO,0350,14,042,GENERAL SAN MARTIN,150
4462266.5,6405706.5,32 29 20,63 24 05,6405818.0000000000,4462266.0000000000,ARROYO CABRAL,ARROYO CABRAL,0273,14,042,GENERAL SAN MARTIN,020
4476878,6355674,32 56 26,63 14 50,6355788.0000000000,4476878.0000000000,ETRURIA,ETRURIA,0294,14,042,GENERAL SAN MARTIN,050
4476570.957055799663067,6412206.31747698970139,32 25 44,63 14 58,6412534.0000000000,4476547.0000000000,VILLA NUEVA,VILLA NUEVA,0364,14,042,GENERAL SAN MARTIN,180
4477205.207552679814398,6414834.997183579951525,32 24 43,63 14 60,6414390.0000000000,4476484.0000000000,VILLA MARIA,VILLA MARIA,0357,14,042,GENERAL SAN MARTIN,170
4340963.600842310115695,6223364.355714409612119,34 07 12,64 43 17,6223669.0000000000,4341191.0000000000,VILLA SARMIENTO,VILLA SARMIENTO (G. R.),2252,14,035,GENERAL ROCA,130
4376759.365070560015738,6188644.89168758969754,34 26 18,64 20 18,6188880.0000000000,4376989.0000000000,NICOLAS BRUZZONE,NICOLAS BRUZZONE,2224,14,035,GENERAL ROCA,070
4399392.150145799852908,6144269.202877819538116,34 50 37,64 05 56,6144162.0000000000,4399502.0000000000,RANQUELES,RANQUELES,2245,14,035,GENERAL ROCA,100
4416153.349461760371923,6144885.21142346970737,34 50 17,63 54 56,6144970.0000000000,4416253.0000000000,PINCEN,PINCEN,2238,14,035,GENERAL ROCA,090
4333724.431227260269225,6181877.631479060277343,34 29 47,64 48 34,6181753.0000000000,4333802.0000000000,ESTACION LECUEDER,,,14,035,GENERAL ROCA,020
4438475.200887099839747,6152246.104324369691312,34 46 13,63 40 13,6152651.0000000000,4438636.0000000000,ONAGOITY,ONAGOITY,2231,14,035,GENERAL ROCA,080
4428444.624632360413671,6150323.754020290449262,34 47 28,63 46 52,6150261.0000000000,4428504.0000000000,ITALO,ITALO,0231,14,035,GENERAL ROCA,050
4392324.657105419784784,6184158.073113299906254,34 28 49,64 10 10,6184396.0000000000,4392565.0000000000,MATTALDI,MATTALDI,0245,14,035,GENERAL ROCA,060
4453558.657820709981024,6157898.462029419839382,34 43 20,63 30 29,6158061.0000000000,4453468.0000000000,HIPOLITO BOUCHARD,BUCHARDO,0210,14,035,GENERAL ROCA,030
4323268.048175299540162,6198846.016713470220566,34 20 27,64 55 04,6198829.0000000000,4323519.0000000000,VILLA VALERIA,VILLA VALERIA,0259,14,035,GENERAL ROCA,140
4362351.011452989652753,6195665.486982840113342,34 22 34,64 29 40,6195575.0000000000,4362533.0000000000,DEL CAMPILLO,DEL CAMPILLO,0217,14,035,GENERAL ROCA,010
4413384.595728590153158,6180440.53398444969207,34 30 53,63 56 29,6180804.0000000000,4413545.0000000000,SANTA MAGDALENA (JOVITA),JOVITA,0238,14,035,GENERAL ROCA,110
4355105.468984399922192,6144140.229979540221393,34 50 14,64 35 00,6144292.0000000000,4355166.0000000000,VILLA HUIDOBRO,VILLA HUIDOBRO,0252,14,035,GENERAL ROCA,120
4374463,6144175,34 50 23,64 22 21,6144294.0000000000,4374460.0000000000,HUINCA RENANCO,HUINCA RENANCO,0224,14,035,GENERAL ROCA,040
4299150.487861069850624,6567669.190991939976811,31 00 48,65 06 03,6567620.0000000000,4299377.0000000000,LA HIGUERA,LA HIGUERA,2175,14,028,CRUZ DEL EJE,110
4278206.525423940271139,6638384.341741370037198,30 26 30,65 25 26,6630384.0000000000,4267141.0000000000,LA BATEA,LA BATEA,2168,14,028,CRUZ DEL EJE,100
4301977.590286410413682,6626962.676387029699981,30 28 46,65 03 35,6626902.0000000000,4302203.0000000000,GUANACO MUERTO,GUANACO MUERTO,2161,14,028,CRUZ DEL EJE,080
4334203.630404279567301,6579067.864288040436804,30 55 60,64 43 08,6577125.0000000000,4335704.0000000000,LAS CA�ADAS,LAS CA�ADAS,2182,14,028,CRUZ DEL EJE,120
4314742.360135699622333,6561954.394575430080295,31 03 59,64 56 33,6562024.0000000000,4314592.0000000000,CRUZ DE CA�A,CRUZ DE CA�A,2147,14,028,CRUZ DEL EJE,040
4304394.981703120283782,6620016.295454200357199,30 32 27,65 02 18,6620114.0000000000,4304374.0000000000,ALTO DE LOS QUEBRACHOS,ALTO DE LOS QUEBRACHOS,2133,14,028,CRUZ DEL EJE,010
4302941.547870189882815,6592575.025716580450535,30 48 16,65 02 37,6590886.0000000000,4304404.0000000000,BA�ADO DE SOTO,BA�ADO DE SOTO,2140,14,028,CRUZ DEL EJE,020
4312351.282212790101767,6618254.446723880246282,30 34 21,64 56 28,6616783.0000000000,4313779.0000000000,LOS CHA�ARITOS,LOS CHA�ARITOS (C. D. E.),2196,14,028,CRUZ DEL EJE,140
4323537.686346399597824,6601532.925424369983375,30 40 53,64 51 39,6604832.0000000000,4321690.0000000000,LAS PLAYAS,LAS PLAYAS,2189,14,028,CRUZ DEL EJE,130
4290195.406425690278411,6594703.950925930403173,30 46 07,65 11 11,6594593.0000000000,4290656.0000000000,PASO VIEJO,PASO VIEJO,2210,14,028,CRUZ DEL EJE,160
4314724.541158449836075,6609653.408031240105629,30 37 24,64 57 06,6611130.0000000000,4312873.0000000000,MEDIA NARANJA,MEDIA NARANJA,2203,14,028,CRUZ DEL EJE,150
4343163.664322660304606,6594957.8783651702106,30 45 26,64 38 37,6596750.0000000000,4342626.0000000000,LA BANDA,SAN MARCOS SIERRAS,0189,14,028,CRUZ DEL EJE,090
4342197.257512870244682,6598043.821391279809177,30 44 23,64 38 55,6598687.0000000000,4342126.0000000000,EL RINCON,SAN MARCOS SIERRAS,0189,14,028,CRUZ DEL EJE,070
4337884.972132730297744,6585507.504401249811053,30 52 00,64 40 58,6584558.0000000000,4339042.0000000000,CANTERAS QUILPO,SAN MARCOS SIERRAS,0189,14,028,CRUZ DEL EJE,030
4285794.239986320026219,6596777.093259300105274,30 42 55,65 16 23,6600341.0000000000,4282249.0000000000,TUCLAME,TUCLAME,2217,14,028,CRUZ DEL EJE,190
4320347.792936390265822,6605570.607998879626393,30 40 20,64 52 12,6605840.0000000000,4320793.0000000000,EL BRETE,EL BRETE,2154,14,028,CRUZ DEL EJE,060
4342845.174276770092547,6593948.77128322981298,30 45 53,64 39 44,6595892.0000000000,4340850.0000000000,SAN MARCOS SIERRA,SAN MARCOS SIERRAS,0189,14,028,CRUZ DEL EJE,170
4271162.162288789637387,6608613.910870250314474,30 38 21,65 22 53,6608573.0000000000,4271692.0000000000,SERREZUELA,SERREZUELA,0196,14,028,CRUZ DEL EJE,180
4308917.117789120413363,6585388.559166870079935,30 51 11,64 59 33,6585592.0000000000,4309398.0000000000,VILLA DE SOTO,VILLA DE SOTO,0203,14,028,CRUZ DEL EJE,200
4326983.958636130206287,6600340.030552829615772,30 43 19,64 48 28,6600432.0000000000,4326841.0000000000,CRUZ DEL EJE,CRUZ DEL EJE,0182,14,028,CRUZ DEL EJE,050
4379678.381487679667771,6543424.764179660007358,31 12 53,64 16 37,6546492.0000000000,4378327.0000000000,LAS CORZUELAS,UNQUILLO,0168,14,021,COLON,175
4379745.902377209626138,6536509.83169605024159,31 18 05,64 14 18,6536901.0000000000,4382114.0000000000,LA MORADA,VILLA ALLENDE,0175,14,021,COLON,165
4377150.698266940191388,6548288.998937739990652,31 12 53,64 16 37,6546492.0000000000,4378327.0000000000,BARRIO NUEVO RIO CEBALLOS,RIO CEBALLOS,0147,14,021,COLON,025
4402755.46950193028897,6567363.592681660316885,31 01 40,64 01 09,6567465.0000000000,4402702.0000000000,COLONIA VICENTE AG�ERO,COLONIA VICENTE AG�ERO,2098,14,021,COLON,070
4398431.736397909931839,6544114.841390069574118,31 14 09,64 04 02,6544358.0000000000,4398322.0000000000,COLONIA TIROLESA,COLONIA TIROLESA,0098,14,021,COLON,060
4378153.386555990204215,6574578.779333470389247,30 57 34,64 16 32,6574788.0000000000,4378136.0000000000,ASCOCHINGA,LA GRANJA,0126,14,021,COLON,020
4387703.152142450213432,6536345.330688149668276,31 18 36,64 10 50,6536005.0000000000,4387618.0000000000,PARQUE NORTE - CIUDAD DE LOS NI�OS - VILLA PASTORA - ALMIRANTE BROWN - GUI�AZU NORTE - 1 DE AGOSTO,ESTACION JUAREZ CELMAN,0105,14,021,COLON,310
4375819.5,6540939.5,31 15 48,64 18 14,6541047.0000000000,4375817.0000000000,MENDIOLAZA,MENDIOLAZA,0140,14,021,COLON,200
4398140.5,6568485.5,31 01 02,64 04 00,6568592.0000000000,4398139.0000000000,COLONIA CAROYA,COLONIA CAROYA,0091,14,021,COLON,050
4404880,6531634,31 21 00,63 59 59,6531742.0000000000,4404878.0000000000,MI GRANJA,MI GRANJA,2119,14,021,COLON,210
4389140.5,6539892.0,31 16 27,64 09 51,6539999.0000000000,4389138.0000000000,VILLA LOS LLANOS - JUAREZ CELMAN,ESTACION JUAREZ CELMAN,0105,14,021,COLON,320
4376339.5,6563708.0,31 03 30,64 17 44,6563815.0000000000,4376337.0000000000,AGUA DE ORO,AGUA DE ORO,0084,14,021,COLON,010
4378694.866642580367625,6568740.839066560380161,31 00 20,64 15 42,6569705.0000000000,4379506.0000000000,LA GRANJA,LA GRANJA,0126,14,021,COLON,160
4374791.782496839761734,6559846.665242950432003,31 05 11,64 18 52,6560668.0000000000,4374565.0000000000,CANTERAS EL SAUCE,EL MANZANO,2105,14,021,COLON,030
4376133.552320909686387,6560958.927218629978597,31 04 54,64 17 59,6561200.0000000000,4375962.0000000000,EL MANZANO,EL MANZANO,2105,14,021,COLON,110
4391181.0,6555454.5,31 08 03,64 08 28,6555562.0000000000,4391179.0000000000,GENERAL PAZ,ESTACION GENERAL PAZ,2112,14,021,COLON,130
4400076.5,6529638.5,31 22 04,64 03 01,6529747.0000000000,4400075.0000000000,MALVINAS ARGENTINAS,MALVINAS ARGENTINAS,0133,14,021,COLON,190
4395327.5,6572454.5,30 58 52,64 05 45,6572561.0000000000,4395326.0000000000,JESUS MARIA,JESUS MARIA,0112,14,021,COLON,140
4376913,6554775,31 08 20,64 17 26,6554882.0000000000,4376911.0000000000,SALSIPUEDES,SALSIPUEDES,0161,14,021,COLON,250
4376697.5,6537762.5,31 17 32,64 17 42,6537870.0000000000,4376695.0000000000,VILLA ALLENDE,VILLA ALLENDE,0175,14,021,COLON,290
4378200.859059019945562,6546486.740351630374789,31 12 53,64 16 37,6546492.0000000000,4378327.0000000000,PAJAS BLANCAS,RIO CEBALLOS,0147,14,021,COLON,220
4375146.5,6550759.5,31 10 29,64 18 35,6550867.0000000000,4375144.0000000000,RIO CEBALLOS,RIO CEBALLOS,0147,14,021,COLON,230
4374453,6544416,31 13 55,64 19 04,6544524.0000000000,4374451.0000000000,UNQUILLO,UNQUILLO,0168,14,021,COLON,280
4366217.07649889960885,6531407.701575759798288,31 20 34,64 23 57,6532127.0000000000,4366838.0000000000,CASA BAMBA,LA CALERA,0119,14,021,COLON,040
4372787,6531954,31 20 39,64 20 12,6532062.0000000000,4372785.0000000000,LA CALERA,LA CALERA,0119,14,021,COLON,150
4375166.818140969611704,6535615.062604369595647,31 18 51,64 18 46,6535404.0000000000,4375020.0000000000,SALDAN,SALDAN,0154,14,021,COLON,240
